"id","name","adminCode","latitude","longitude","population","country"
12056894,Trnava,07,48.38131,17.58799,65382,SK
2663536,Växjö,12,56.87767,14.80906,65383,SE
2234865,Bangangté,08,5.14079,10.52535,65385,CM
2635650,Torquay,ENG,50.46198,-3.52522,65388,GB
2110793,Tendō,44,38.35361,140.36972,65393,JP
5124928,Livingston County,NY,42.72808,-77.77549,65393,US
622794,Rechytsa,02,52.3617,30.3916,65400,BY
3024297,Colmar,44,48.07871,7.3554,65405,FR
3459035,Lajeado,23,-29.46694,-51.96139,65407,BR
1813892,Xincheng,09,33.63333,115.18333,65411,CN
1852502,Shiki,34,35.83333,139.58333,65411,JP
4937232,Framingham Center,MA,42.29732,-71.43701,65413,US
1606386,Sattahip,46,12.66644,100.90073,65444,TH
2510281,Torremolinos,51,36.62035,-4.49976,65448,ES
65785,Afgooye,14,2.1381,45.1212,65461,SO
290269,Dār Kulayb,17,26.06861,50.50389,65466,BH
3876685,Peñaflor,12,-33.60627,-70.87649,65495,CL
1254744,Thenkasi,25,8.96003,77.31525,65496,IN
4792867,West Lynchburg,VA,37.4032,-79.17808,65517,US
5391791,San Clemente,CA,33.42697,-117.61199,65526,US
1807645,Huaiyuan Chengguanzhen,01,32.95893,117.16566,65530,CN
2033423,Yebaishou,19,41.3975,119.64083,65536,CN
6113365,Prince George,02,53.9166,-122.75301,65558,CA
3687952,Caldas,02,6.09106,-75.63569,65565,CO
261779,Ioánnina,ESYE21,39.66486,20.85189,65574,GR
1260607,Panaji,33,15.49574,73.82624,65586,IN
2517816,Estepona,51,36.42764,-5.14589,65592,ES
1728772,Bais,07,9.59111,123.12278,65594,PH
3454690,Paulínia,27,-22.76111,-47.15417,65595,BR
1273992,Chopda,16,21.24578,75.29946,65598,IN
1299237,Pyapon,03,16.28543,95.67882,65601,MM
1817858,Babu,16,24.41667,111.51667,65603,CN
1810920,Qingyang,25,37.49583,121.25806,65622,CN
4696450,Harrison County,TX,32.54813,-94.37149,65631,US
3096372,Kędzierzyn-Koźle,79,50.34984,18.22606,65636,PL
2473540,Al Marsá,36,36.87818,10.32466,65640,TN
1688954,San Miguel,03,15.1423,120.97568,65661,PH
1689832,San Ildefonso,03,15.0809,120.941,65669,PH
2037820,Dashitou,05,43.30667,128.51139,65683,CN
1274430,Chingleput,25,12.69184,79.97661,65689,IN
2633485,Wrexham,WLS,53.04664,-2.99132,65692,GB
2111836,Mooka,38,36.43333,140.01667,65717,JP
3179661,Castellammare di Stabia,04,40.70211,14.48685,65730,IT
3171366,Pavia,09,45.19205,9.15917,65734,IT
3454818,Pato Branco,18,-26.22861,-52.67056,65754,BR
1494573,Polevskoy,71,56.44222,60.18778,65770,RU
4696233,Harlingen,TX,26.19063,-97.6961,65774,US
4406831,Saint Charles,MO,38.78394,-90.48123,65794,US
863901,Struga,E6,41.28139,20.63361,65801,MK
2511306,Sanlúcar de Barrameda,51,36.77808,-6.3515,65805,ES
1276783,Basavakalyān,19,17.87445,76.94972,65805,IN
5364329,Laguna Niguel,CA,33.52253,-117.70755,65806,US
1860748,Kashima-shi,14,35.96536,140.64474,65814,JP
1260771,Palāsa,02,18.77257,84.41012,65833,IN
1790601,Xiangcheng Chengguanzhen,09,33.84703,113.4778,65833,CN
4354265,Ellicott City,MD,39.26733,-76.79831,65834,US
5044407,Saint Cloud,MN,45.5608,-94.16249,65842,US
4671524,Atascocita,TX,29.99883,-95.1766,65844,US
982899,Lichtenburg,10,-26.152,26.15968,65863,ZA
5130572,Parkchester,NY,40.83899,-73.86041,65876,US
4268899,Butler County,KS,37.78127,-96.83907,65880,US
1800675,Mengyin,25,35.70694,117.92639,65889,CN
3105184,Vilanova i la Geltrú,56,41.22392,1.72511,65890,ES
6241325,Rotorua,E8,-38.13874,176.24516,65901,NZ
1850707,Tanabe,22,34.82242,135.76604,65903,JP
1638775,Lahat,32,-3.78514,103.54279,65906,ID
1855410,Niitsu-honchō,29,37.80024,139.1224,65910,JP
169304,Jablah,02,35.36211,35.92759,65915,SY
300371,Soma,45,39.18554,27.60945,65934,TR
6541903,Castellammare di Stabia,04,40.71551,14.48914,65944,IT
4679867,Cedar Park,TX,30.5052,-97.82029,65945,US
1500607,Lesosibirsk,91,58.23583,92.48278,65945,RU
1164970,Shujaabad,04,29.88092,71.29344,65952,PK
300796,Silvan,21,38.13708,41.00817,65956,TR
6359430,Benalmádena,51,36.58975,-4.54213,65965,ES
4755158,Dale City,VA,38.63706,-77.31109,65969,US
1816753,Beidaihehaibin,10,39.82222,119.51806,66000,CN
1720561,Calapan,41,13.4117,121.1803,66008,PH
1271934,Fatehābād,10,29.51525,75.45554,66013,IN
1272847,Dharmapuri,25,12.1277,78.15794,66017,IN
3988392,Rosarito,02,32.36044,-117.04645,66020,MX
2243271,Cabinda,03,-5.55,12.2,66020,AO
4633419,Johnson City,TN,36.31344,-82.35347,66027,US
1790100,Xiaolingwei,04,32.03244,118.854,66031,CN
7647392,Lawra,11,10.72454,-2.79977,66033,GH
753866,Zamość,75,50.72314,23.25196,66034,PL
1787331,Zhangjiagang,04,31.865,120.53889,66039,CN
1261772,Nārnaul,10,28.04444,76.10833,66049,IN
1628884,Sampit,13,-2.5315,112.9496,66053,ID
3546434,Morón,07,22.10774,-78.62667,66060,CU
2511619,Sagunto,60,39.68333,-0.26667,66070,ES
558082,Gukovo,61,48.06212,39.9355,66079,RU
1260671,Palani,25,10.45034,77.5209,66085,IN
686578,Alba Iulia,01,46.06667,23.58333,66085,RO
2036753,Huanan,08,46.2207,130.525,66087,CN
2005057,Gamping Lor,10,-7.79556,110.32639,66110,ID
2708365,Halmstad,06,56.67446,12.85676,66124,SE
5136464,City of Schenectady,NY,42.80253,-73.92756,66135,US
172082,I‘zāz,09,36.58662,37.04628,66138,SY
1797543,Qionghu,11,28.84061,112.37399,66145,CN
2036713,Huanren,19,41.26472,125.36667,66147,CN
320392,Burdur,15,37.72028,30.29083,66158,TR
437252,İslahiye İlçesi,83,36.96528,36.70972,66170,TR
2038482,Bamiantong,08,44.91738,130.52,66170,CN
731549,Gabrovo,41,42.87472,25.33417,66175,BG
7302829,Mandamarri,40,18.96506,79.47475,66176,IN
1801797,Luoyang,07,24.95938,118.683,66188,CN
725993,Veliko Tŭrnovo,62,43.08124,25.62904,66217,BG
2042645,Rajin,18,42.24889,130.30028,66224,KP
3717588,Saint-Marc,06,19.10819,-72.69379,66226,HT
461698,Sosnovka,66,60.01667,30.35,66227,RU
2266977,Loures,14,38.83091,-9.16845,66231,PT
2271977,Algueirão,14,38.79764,-9.3437,66250,PT
1274928,Chāībāsa,38,22.55038,85.80249,66252,IN
4153132,Delray Beach,FL,26.46146,-80.07282,66255,US
2759145,Bergen op Zoom,06,51.495,4.29167,66256,NL
536162,Leninogorsk,73,54.60256,52.46087,66263,RU
4653638,Robertson County,TN,36.52546,-86.87057,66283,US
5024825,Eagan,MN,44.80413,-93.16689,66286,US
2504072,Besbes,44,36.70222,7.84722,66287,DZ
1853338,Sabae,06,35.94647,136.18498,66291,JP
3104342,Zamora,55,41.50633,-5.74456,66293,ES
6690877,Brixton,ENG,51.46593,-0.10652,66300,GB
5095445,Bayonne,NJ,40.66871,-74.11431,66311,US
2036685,Huinan,05,42.6225,126.26139,66315,CN
2019309,Neryungri,63,56.66637,124.63825,66320,RU
2110774,Tōgane,04,35.55,140.36667,66332,JP
547475,Klintsy,10,52.76019,32.23935,66336,RU
2759144,Gemeente Bergen op Zoom,06,51.50451,4.29108,66354,NL
1270845,Goyerkāta,28,26.69984,89.02565,66358,IN
539147,Kungur,90,57.4368,56.9593,66389,RU
1258128,Rishīkesh,39,30.10778,78.29255,66390,IN
704617,Kovel,24,51.21526,24.70867,66400,UA
2853292,Plauen,13,50.4973,12.13782,66412,DE
1265863,Krishnagiri,25,12.51921,78.21382,66419,IN
2649258,Folkestone,ENG,51.08169,1.16734,66429,GB
3106054,Vicálvaro,29,40.4,-3.6,66439,ES
1797417,Wuxi,11,26.5844,111.859,66442,CN
8986340,Okres Bratislava III,02,48.18543,17.1379,66442,SK
6180961,White Rock,02,49.01636,-122.8026,66450,CA
5108193,Bayside,NY,40.76844,-73.77708,66455,US
1626312,Sokaraja,07,-7.45806,109.28806,66482,ID
1170951,Mānsehra,03,34.33023,73.19679,66486,PK
758445,Stalowa Wola,80,50.58286,22.05334,66495,PL
4159050,Homestead,FL,25.46872,-80.47756,66498,US
1804451,Lianyuan,11,27.68833,111.66417,66501,CN
4124112,North Little Rock,AR,34.76954,-92.26709,66504,US
1165744,Shabqadar,03,34.21599,71.5548,66541,PK
2305677,Aflao,08,6.11982,1.19012,66546,GH
1653316,Savannakhét,20,16.56505,104.75273,66553,LA
5265838,Oshkosh,WI,44.02471,-88.54261,66555,US
134518,Fīrūzābād,07,28.8438,52.5707,66558,IR
914959,Kalulushi,08,-12.84151,28.09479,66575,ZM
2035182,Sanchazi,05,42.08167,126.60028,66576,CN
1236854,Maharagama,36,6.848,79.9265,66576,LK
1815184,Chengyang,25,35.57944,118.83278,66588,CN
294421,Lod,02,31.9467,34.8903,66589,IL
6356324,Vilanova i la Geltrú,56,41.22231,1.72176,66591,ES
2473499,La Mohammedia,36,36.67446,10.15633,66593,TN
2523665,Quartu Sant'Elena,14,39.22935,9.25004,66620,IT
2034599,Tailai,08,46.38909,123.41371,66623,CN
1258366,Ratangarh,24,28.08137,74.61854,66625,IN
1850892,Takayama,09,36.13333,137.25,66636,JP
1274641,Channapatna,19,12.65143,77.20672,66647,IN
5781770,South Jordan,UT,40.56217,-111.92966,66648,US
2507646,Akbou,18,36.4575,4.53494,66654,DZ
7302806,Bellampalli,40,19.05577,79.493,66660,IN
1714766,Dinalupihan,03,14.87827,120.45221,66670,PH
824003,Bakıxanov,09,40.41894,49.96693,66686,AZ
8504950,Parnas,42,60.06964,30.3487,66693,RU
102318,Sayhāt,06,26.48345,50.04849,66702,SA
3512067,Baní,35,18.27964,-70.33185,66709,DO
1150007,Trang,65,7.55633,99.61141,66713,TH
1248749,Dambulla,29,7.86,80.65167,66716,LK
2820087,Unna,07,51.53795,7.68969,66734,DE
5802570,Marysville,WA,48.05176,-122.17708,66773,US
6541470,Potenza,02,40.64432,15.80857,66777,IT
3512128,Bajos de Haina,33,18.41538,-70.03317,66784,DO
5288661,Casas Adobes,AZ,32.32341,-110.9951,66795,US
2863840,Neuwied,08,50.4336,7.47057,66805,DE
1853408,Rittō-shi,35,34.99603,136.01412,66810,JP
1079048,Ambovombe,7670911,-25.17838,46.08722,66818,MG
2539134,Oulad Teïma,09,30.39467,-9.20897,66832,MA
1789427,Wacheng,09,33.78333,114.51667,66848,CN
5380748,Palo Alto,CA,37.44188,-122.14302,66853,US
2758011,Gemeente Capelle aan den IJssel,11,51.93567,4.57819,66854,NL
4975802,Portland,ME,43.66147,-70.25533,66881,US
582750,Aleksin,76,54.50503,37.0674,66885,RU
1278573,Anjār,09,23.11316,70.02671,66888,IN
2675397,Solna,26,59.36004,18.00086,66909,SE
5411015,Yuba City,CA,39.14045,-121.61691,66941,US
1263103,Mettupalayam,25,11.29971,76.93485,66944,IN
3986984,San Francisco del Rincón,11,21.01843,-101.85515,66949,MX
4899911,Lincoln Park,IL,41.9217,-87.64783,66959,US
6541999,LAquila,01,42.36503,13.39349,66964,IT
1648759,Bima,17,-8.46006,118.72667,66970,ID
4632595,Jackson,TN,35.61452,-88.81395,66975,US
2036033,Liuhe,05,42.24007,125.71717,66975,CN
6541135,Aprilia,07,41.58951,12.65009,66979,IT
590031,Narva,03,59.37722,28.19028,66980,EE
4367175,Rockville,MD,39.084,-77.15276,66980,US
1275117,Buldāna,16,20.52933,76.18457,66991,IN
6091314,Notre-Dame-de-Grâce,10,45.47675,-73.61432,67000,CA
761168,Przemyśl,80,49.78498,22.76728,67013,PL
4227166,Troup County,GA,33.03351,-85.02834,67044,US
2977921,Saint-Nazaire,52,47.28333,-2.2,67054,FR
1864549,Chiryū,01,35.0,137.03333,67062,JP
5122477,Jackson Heights,NY,40.75566,-73.88541,67067,US
2959927,Aalen,01,48.83777,10.0933,67085,DE
1635660,Melati,10,-7.73333,110.36667,67090,ID
4329753,Kenner,LA,29.99409,-90.24174,67091,US
295432,Bet Shemesh,06,31.73072,34.99293,67100,IL
6359456,Estepona,51,36.44543,-5.12739,67101,ES
4232512,Adams County,IL,39.98789,-91.18849,67103,US
2159045,Maitland,02,-32.73308,151.5574,67132,AU
2384770,Mbaïki,07,3.86781,17.98923,67132,CF
256614,Néa Ionía,ESYE31,38.0357,23.75733,67134,GR
1811305,Fengkou,12,30.08268,113.33346,67139,CN
303700,Ödemiş,35,38.2278,27.96955,67153,TR
2249222,Louga,13,15.61867,-16.22436,67154,SN
1852003,Shiojiri,26,36.1,137.96667,67159,JP
756867,Tomaszów Mazowiecki,74,51.53131,20.00855,67197,PL
1269217,Jaorā,35,23.63783,75.12711,67203,IN
2876865,Lippstadt,07,51.67369,8.34482,67219,DE
540103,Kstovo,51,56.14733,44.19787,67242,RU
2412849,Kombo South District,05,13.25,-16.75,67244,GM
3445993,Tubarão,26,-28.46667,-49.00694,67245,BR
1165635,Shāhdādpur,05,25.92539,68.6228,67249,PK
6538450,Carpi,05,44.78237,10.8777,67268,IT
232066,Kasese,W,0.18333,30.08333,67269,UG
5397765,South San Francisco,CA,37.65466,-122.40775,67271,US
2035453,Pingzhuang,20,42.03722,119.28889,67273,CN
228853,Mukono,C,0.35333,32.75528,67290,UG
6360192,Santa Lucía de Tirajana,53,27.87003,-15.4891,67291,ES
5127853,City of Mount Vernon,NY,40.9136,-73.8291,67292,US
3539093,San Luis,15,20.18809,-75.85031,67293,CU
1218239,Tejen,01,37.38338,60.50545,67294,TM
6356947,Sanlúcar de Barrameda,51,36.79244,-6.31457,67308,ES
1257436,Sangamner,16,19.56784,74.21154,67309,IN
1710519,City of Isabela,14,6.70407,121.97117,67336,PH
2289983,Dimbokro,81,6.64678,-4.70519,67349,CI
6362055,Paterna,60,39.53229,-0.47315,67356,ES
4473083,Jacksonville,NC,34.75405,-77.43024,67357,US
2715953,Eskilstuna,18,59.36661,16.5077,67359,SE
1816026,Caohe,12,30.2297,115.43346,67370,CN
1855757,Nakatsu,30,33.59811,131.1883,67372,JP
6359532,Molina de Segura,31,38.09564,-1.1986,67382,ES
1270375,Harda Khās,35,22.34414,77.09536,67387,IN
1797120,Fuqing,07,25.725,119.37944,67397,CN
8299614,Rossendale,ENG,53.68456,-2.2769,67400,GB
2342883,Ezza-Ohu,53,6.44094,8.08432,67414,NG
3389609,Santa Inês,13,-3.66667,-45.38,67424,BR
3574810,Chaguanas,CHA,10.51667,-61.41667,67433,TT
1791464,Wenling,02,28.37524,121.38416,67433,CN
1164987,Shorkot,03,31.91023,70.87757,67439,PK
3906628,Provincia Rafael Bustillo,07,-18.33333,-66.5,67454,BO
4355843,Gaithersburg,MD,39.14344,-77.20137,67456,US
1278446,Arāria,34,26.14934,87.51323,67474,IN
360754,Al Manzalah,01,31.15823,31.936,67486,EG
2236967,Soio,16,-6.1349,12.36894,67491,AO
6534228,Guidonia Montecelio,07,41.99362,12.72238,67516,IT
693457,Smila,01,49.22242,31.88714,67530,UA
1724767,Bislig,13,8.21528,126.31639,67567,PH
4739157,Victoria,TX,28.80527,-97.0036,67574,US
1801850,Luorong,16,24.40583,109.60861,67593,CN
347236,Toukh,12,30.35394,31.20071,67599,EG
1269507,Jaisalmer,24,26.91763,70.90387,67604,IN
5333180,Camarillo,CA,34.21639,-119.0376,67608,US
2351979,Agbor,36,6.25375,6.1942,67610,NG
6540287,Fiumicino,07,41.76281,12.24747,67626,IT
3526357,Juchitán de Zaragoza,20,16.43603,-95.01975,67637,MX
2208791,Yafran,80,32.06329,12.52859,67638,LY
4356188,Glen Burnie,MD,39.16261,-76.62469,67639,US
1191368,Pālang,81,23.21824,90.35076,67652,BD
1849539,Tsushima,01,35.16667,136.71667,67658,JP
1685577,Subic,03,14.87999,120.23433,67664,PH
5341704,Davis,CA,38.54491,-121.74052,67666,US
2756429,Ede,03,52.03333,5.65833,67670,NL
2034691,Songjianghe,05,42.1859,127.47895,67672,CN
3523149,Miramar,28,22.32085,-97.8595,67689,MX
138025,Dāmghān,25,36.1679,54.34292,67694,IR
707099,Kalush,06,49.01187,24.37308,67698,UA
360923,Al Khārijah,13,25.45141,30.54635,67700,EG
2759632,Gemeente Assen,01,52.99635,6.55255,67708,NL
5117575,Forest Hills,NY,40.71621,-73.85014,67714,US
3996387,Matehuala,24,23.64824,-100.64334,67717,MX
2785341,Tournai,WAL,50.60715,3.38932,67721,BE
3050616,Kaposvár,17,46.36667,17.8,67746,HU
4372599,Waldorf,MD,38.62456,-76.93914,67752,US
2745673,Velsen-Zuid,07,52.46,4.65,67758,NL
2033128,Zhenlai,05,45.84955,123.2973,67760,CN
1505453,Ishim,78,56.11281,69.49015,67762,RU
1606418,Saraburi,37,14.53333,100.91667,67763,TH
2650096,Ellesmere Port,ENG,53.27875,-2.90134,67768,GB
5251436,Eau Claire,WI,44.81135,-91.49849,67778,US
3874119,Quillota,01,-32.88341,-71.24882,67779,CL
1850742,Tamano,31,34.51745,133.94574,67786,JP
358269,Dayrūţ,17,27.55602,30.80764,67788,EG
1503772,Khanty-Mansiysk,32,61.00417,69.00194,67800,RU
679452,Deva,21,45.88333,22.9,67802,RO
684802,Bârlad,38,46.23175,27.66907,67818,RO
668732,Roman,28,46.92119,26.92646,67819,RO
2037658,Dongfeng,05,42.64031,125.51176,67820,CN
3183178,Altamura,13,40.82664,16.54952,67821,IT
5053358,Woodbury,MN,44.92386,-92.95938,67855,US
197745,Garissa,16,-0.45275,39.64601,67861,KE
6541032,Imola,05,44.35227,11.71582,67892,IT
3435264,Concepción del Uruguay,08,-32.48249,-58.23722,67895,AR
2653559,Castlereagh District,NIR,54.57405,-5.87082,67900,GB
146054,Stróvolos,04,35.14867,33.33384,67904,CY
2520425,Campiña,51,38.21896,-2.98069,67904,ES
3070291,Most,89,50.50301,13.63617,67905,CZ
8986335,Košice I,03,48.72914,21.25004,67908,SK
2026895,Belogorsk,05,50.91644,128.47726,67911,RU
1720402,Calbayog City,08,12.0668,124.5962,67921,PH
1021086,Barberton,07,-25.78842,31.05319,67927,ZA
3460598,Itatiba,27,-23.00583,-46.83889,67934,BR
1793286,Tangzhai,01,34.43278,116.59111,67936,CN
1800521,Minggang,09,32.45861,114.04861,67945,CN
571306,Budënnovsk,70,44.78389,44.16583,67962,RU
2038198,Chaihe,08,44.7598,129.67826,67963,CN
751949,Ardeşen,53,41.19111,40.9875,67965,TR
5410902,Yorba Linda,CA,33.88863,-117.81311,67973,US
1260040,Pattukkottai,25,10.42358,79.31949,67982,IN
3031005,Bourges,24,47.08333,2.4,67987,FR
1274821,Chamrajnagar,19,11.92312,76.93949,67992,IN
3589452,Santa Catarina Pinula,07,14.56889,-90.49528,67994,GT
3531865,Cadereyta,19,25.58333,-99.98333,67994,MX
692105,Sverdlovs’k,14,48.08964,39.65243,68000,UA
565197,Dorogomilovo,47,55.75,37.56667,68000,RU
1262463,Munnar,13,10.08818,77.06239,68000,IN
2503874,Bir el Djir,09,35.72,-0.545,68032,DZ
691374,Torez,05,48.03876,38.59685,68037,UA
774558,Chełm,75,51.14312,23.4716,68043,PL
7279595,Pithampur,35,22.60197,75.69649,68051,IN
3406545,Balsas,13,-7.5325,-46.03556,68056,BR
3568312,Artemisa,AR,22.81667,-82.75944,68073,CU
1717911,Catbalogan,08,11.77528,124.88611,68081,PH
2866135,Neubrandenburg,12,53.56414,13.27532,68082,DE
2497060,Es Senia,09,35.64779,-0.62397,68084,DZ
4317639,Bossier City,LA,32.51599,-93.73212,68094,US
1529363,Kuqa,13,41.72778,82.93639,68105,CN
3117667,Majadahonda,29,40.47353,-3.87182,68110,ES
1277527,Bālotra,24,25.83242,72.24,68120,IN
125897,Langarūd,08,37.19548,50.15263,68148,IR
1857470,Matsutō,15,36.51667,136.56667,68159,JP
5386785,Redondo Beach,CA,33.84918,-118.38841,68166,US
1278178,Attili,02,16.7,81.6,68196,IN
300399,Söke,09,37.7482,27.40614,68230,TR
211647,Lodja,27,-3.52105,23.6005,68244,CD
2475612,Tolga,19,34.72224,5.37845,68246,DZ
2075432,Bunbury,08,-33.32711,115.64137,68248,AU
565614,Dolgoprudnyy,47,55.94958,37.50183,68259,RU
704422,Krasnoarmiys’k,05,48.28198,37.17585,68263,UA
6541854,Pavia,09,45.18446,9.16145,68280,IT
3361934,Saldanha,11,-33.01167,17.9442,68284,ZA
1254953,Tanuku,02,16.75438,81.68143,68290,IN
285811,Al Faḩāḩīl,04,29.0825,48.13028,68290,KW
1169278,Nārowāl,04,32.10197,74.87303,68291,PK
601594,Türkmenbaşy,02,40.02216,52.95517,68292,TM
3929631,San Isidro,15,-12.11667,-77.05,68309,PE
4937230,Framingham,MA,42.27926,-71.41617,68318,US
1799384,Ninghai,02,29.28917,121.42472,68330,CN
1800519,Mingguang,01,32.78017,117.96378,68351,CN
1275481,Bīsalpur,36,28.29253,79.80472,68355,IN
1795166,Shima,07,24.44647,117.81216,68375,CN
361029,Al Jammālīyah,01,31.18065,31.86497,68381,EG
5036493,Maple Grove,MN,45.07246,-93.45579,68385,US
360526,Al Qūşīyah,17,27.4402,30.81841,68394,EG
3107112,Rivas-Vaciamadrid,29,40.32605,-3.51089,68405,ES
2508102,Aïn Fakroun,29,35.97108,6.87374,68433,DZ
1798946,Pengcheng,10,36.43111,114.17,68442,CN
4005219,Guasave,25,25.56745,-108.46756,68449,MX
1268015,Kānnangād,13,12.30814,75.10632,68450,IN
1683340,Tanauan,40,14.08627,121.14975,68456,PH
4880889,Waterloo,IA,42.49276,-92.34296,68460,US
5377985,Northridge,CA,34.22834,-118.53675,68469,US
1849592,Tsuruga,06,35.64547,136.0558,68482,JP
7284833,Budapest XVI. kerület,05,47.51482,19.17028,68484,HU
3686561,Chinchiná,37,4.9825,-75.60361,68512,CO
1793419,Binhe,09,32.68833,112.8275,68514,CN
1267227,Keshod,09,21.30328,70.24861,68518,IN
3099213,Głogów,72,51.66361,16.0845,68530,PL
3670502,Sabanalarga,04,10.62962,-74.92063,68535,CO
6358656,Ponferrada,55,42.50253,-6.57195,68549,ES
2955272,Aschaffenburg,02,49.97704,9.15214,68551,DE
7302847,Palwancha,40,17.58152,80.67651,68561,IN
709161,Feodosiya,11,45.03677,35.37789,68562,UA
490172,Sosnovyy Bor,42,59.8996,29.08574,68563,RU
4059102,Dothan,AL,31.22323,-85.39049,68567,US
7647380,Sissala East,11,10.70489,-1.75388,68578,GH
2328185,Obonoma,50,4.71131,6.79084,68584,NG
1856569,Moriyama,35,35.06667,135.98333,68584,JP
572525,Borisoglebsk,86,51.36713,42.08494,68597,RU
4682991,Conroe,TX,30.31188,-95.45605,68602,US
3518387,San Mateo Atenco,15,19.26757,-99.53214,68602,MX
2036959,Heishan,19,41.68917,122.11278,68603,CN
1253095,Visnagar,09,23.69855,72.5521,68619,IN
1252908,Wāshīm,16,20.11128,77.133,68622,IN
5127835,Mount Vernon,NY,40.9126,-73.83708,68628,US
3448221,São Sebastião do Paraíso,15,-20.91694,-46.99139,68654,BR
2479247,Sougueur,13,35.18568,1.49612,68654,DZ
988698,Knysna,11,-34.03627,23.04713,68659,ZA
532675,Lys’va,90,58.10861,57.80528,68660,RU
1276988,Bargarh,21,21.33348,83.61905,68670,IN
3445133,Viçosa,15,-20.75389,-42.88194,68680,BR
2023528,Ingodinskiy Rayon,93,52.00947,113.49611,68690,RU
2503878,Bir el Ater,33,34.74488,8.06024,68703,DZ
2339156,Idah,41,7.11345,6.73866,68703,NG
5989045,Kamloops,02,50.66648,-120.3192,68714,CA
1805505,Jinjiang,31,19.72878,110.00851,68720,CN
1864009,Fukuchiyama,22,35.3,135.11667,68735,JP
3113236,Ponferrada,55,42.54664,-6.59619,68736,ES
362973,Abnūb,17,27.2696,31.15105,68749,EG
4229163,Walker County,GA,34.73566,-85.30098,68756,US
1002851,Ga-Rankuwa,10,-25.61692,27.99471,68767,ZA
2343270,Enugu-Ukwu,25,6.17146,7.00525,68785,NG
2110959,Sukagawa,08,37.28333,140.38333,68790,JP
1256207,Sindhnūr,19,15.76983,76.75581,68793,IN
480089,Tuymazy,08,54.60666,53.7097,68829,RU
2487452,Mila,48,36.45028,6.26444,68831,DZ
3698105,Chulucanas,20,-5.0925,-80.1625,68835,PE
2221053,Wum,07,6.38333,10.06667,68836,CM
1706609,Libon,05,13.2997,123.4386,68846,PH
2753638,Hoorn,07,52.6425,5.05972,68852,NL
6542128,Massa,16,44.02204,10.11409,68856,IT
1862912,Hekinan,01,34.88333,136.98333,68872,JP
1853081,Saku,26,36.21667,138.48333,68885,JP
167357,Manbij,09,36.52815,37.95495,68888,SY
4261598,Morgan County,IN,39.48155,-86.44621,68894,US
2639022,Royal Tunbridge Wells,ENG,51.13321,0.26256,68910,GB
5406990,Walnut Creek,CA,37.90631,-122.06496,68910,US
4266673,Wayne County,IN,39.86442,-85.00988,68917,US
3056458,Okres Zvolen,01,48.58333,19.13333,68925,SK
2152652,Port Stephens Shire,02,-32.72855,151.89952,68935,AU
3557378,Güines,MA,22.83727,-82.02641,68935,CU
1328121,Bogale,03,16.29415,95.39742,68938,MM
6359505,Torremolinos,51,36.62387,-4.50458,68961,ES
1704067,Magalang,03,15.2151,120.6596,68988,PH
1217474,Denov,12,38.26746,67.89886,68994,UZ
2033934,Xiaoshi,19,41.29711,124.12092,68994,CN
2786578,Sint-Niklaas,VLG,51.16509,4.1437,69010,BE
1634131,Nganjuk,08,-7.6051,111.9035,69011,ID
2789786,Ostend,VLG,51.21551,2.927,69011,BE
1268820,Jorhāt,03,26.75751,94.20306,69033,IN
1793230,Tantou,07,26.03033,119.59739,69050,CN
1163272,Toba Tek Singh,04,30.97127,72.48275,69064,PK
677106,Giurgiu,42,43.88333,25.96667,69067,RO
3706567,Las Cumbres,08,9.08916,-79.52809,69102,PA
675918,Hunedoara,21,45.75,22.9,69136,RO
2036069,Linjiang,05,41.80694,126.90778,69149,CN
4160983,Kissimmee,FL,28.30468,-81.41667,69152,US
5105634,Union City,NJ,40.77955,-74.02375,69156,US
1863451,Ōmihachiman,35,35.12861,136.0976,69189,JP
4715292,North Richland Hills,TX,32.8343,-97.2289,69204,US
2637142,Stafford,ENG,52.80521,-2.11636,69217,GB
757718,Suwałki,81,54.11175,22.93087,69222,PL
2796491,Hasselt,VLG,50.93106,5.33781,69222,BE
663118,Vaslui,38,46.63333,27.73333,69225,RO
6542155,Trapani,15,38.01604,12.54443,69241,IT
1805884,Jiehu,25,35.54278,118.455,69245,CN
1846912,Anseong,13,37.01083,127.27028,69255,KR
3689718,Arauca,03,7.08471,-70.75908,69264,CO
2235194,Bafia,11,4.75,11.23333,69270,CM
1276752,Bāsoda,35,23.85153,77.93652,69278,IN
6542141,Quartu SantElena,14,39.242,9.1832,69296,IT
2491050,Larbaâ,03,36.56471,3.15434,69298,DZ
1771304,Kampong Baharu Balakong,12,3.03333,101.75,69302,MY
4905211,Palatine,IL,42.1103,-88.03424,69308,US
5133858,Ridgewood,NY,40.7001,-73.90569,69317,US
1180983,Chuchar-kana Mandi,04,31.75,73.8,69321,PK
355449,Isnā,23,25.29336,32.55402,69335,EG
1172993,Kot Malik Barkhurdar,02,30.20379,66.98723,69359,PK
2698691,Kungsholmen,26,59.33183,18.04118,69363,SE
1177682,Gujar Khān,04,33.25411,73.30433,69374,PK
3460441,Jaboticabal,27,-21.25472,-48.32222,69394,BR
70979,Sayyān,16,15.17177,44.32442,69404,YE
5383465,Pittsburg,CA,38.02798,-121.88468,69424,US
1856906,Mitoyo Shi,17,34.16176,133.72282,69437,JP
1295395,Syriam,17,16.76887,96.24503,69448,MM
